Source,District,Recipient,Award ID,Latest Modification Number,Latest Modification Date,Start Date,Nominal End Date,Total Obligations,Total Outlays,Description,Business Categories,URL
DOGE,OH-11,Howard Wershbale & Co,80NSSC20P1795,P00008,2025-04-08,2020-08-23,2025-04-08,"$16,050","$16,100","Status: TERMINATED. Reported savings: $3,950.00. DOGE Action Date: 4/14/2025. Financial statement review","Category Business, Corporate Entity Not Tax Exempt, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC20P1795_8000_-NONE-_-NONE-/
DOGE,FL-01,Hx5 LLC,80GRC020F0118,P00016,2025-03-18,2020-04-01,2025-09-30,"$1,877,126","$1,851,099","Status: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE. Reported savings: $1,877,126.00. DOGE Action Date: 3/20/2025. Lpr fan test hardware support. test lpr (low pressure ratio) turbofan design take-off, landing, climb, and cruise conditions.","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC020F0118_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC021F0111,P00004,2025-03-20,2021-07-18,2025-12-31,"$148,680","$112,699","Status: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE. Reported savings: $148,680.00. DOGE Action Date: 3/20/2025. Advanced seal development 4","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC021F0111_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC022F0189,P00016,2025-03-26,2022-09-22,2025-07-31,"$806,334","$470,280","Status: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE. Reported savings: $806,334.00. DOGE Action Date: 3/20/2025. Prototype manufacturing of a motor for dusty & extremely cold environments (MDECE).","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC022F0189_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC020F0111,P00025,2025-03-28,2020-04-01,2025-09-30,"$1,837,581","$1,302,452","Status: FUNDING ONLY ACTION. Reported savings: $1,513,111.00. DOGE Action Date: 3/20/2025. Superconducting motor components & test devices.","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC020F0111_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC020F0115,P00031,2025-04-09,2020-04-01,2025-09-30,"$1,896,512","$1,440,428","Status: FUNDING ONLY ACTION. Reported savings: $1,771,458.00. DOGE Action Date: 3/20/2025. Electric drive test support and technical communication.","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC020F0115_8000_80GRC020D0003_8000/
DOGE,VA-11,"Hydrogeologic, Inc.",80KSC019F0128,P00010,2025-04-18,2019-04-26,2025-03-18,"$151,868","$126,804","Status: Expired. Reported savings: $154,681.00. DOGE Action Date: 3/20/2025. Support meetings with florida department of environmental protection to review project progress and reach consensus on the path forward.","Asian Pacific American Owned Business, Category Business, Corporate Entity Not Tax Exempt, Minority Owned Business, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC019F0128_8000_80KSC019D0012_8000/
DOGE,GA-07,Ibex It Business Experts LLC,80NSSC23FA528,P00007,2025-04-23,2023-06-01,2025-03-31,"$214,134","$189,468",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/1/2025. Human resources and executive search consulting services: NASA enterprise-wide human capital services,"8(a) Program Participant, Black American Owned Business, Category Business, Corporate Entity Not Tax Exempt, DoT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, Limited Liability Corporation, Minority Owned Business, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC23FA528_8000_80NSSC23DA001_8000/
DOGE,VA-11,"Icf Incorporated, L.L.C.",80HQTR24F0012,P00003,2025-03-14,2023-11-16,2025-02-14,"$1,929,221","$1,000,658","Status: Expired. Reported savings: $1,439,420.89. DOGE Action Date: 2/18/2025. Provides technical support for the co-chairs and bureau of wgiii, cross-working group coordination. this is a NASA hq requirement.","Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR24F0012_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR22F0076,P00009,2025-04-08,2022-05-04,2025-04-08,"$979,989","$533,594",Stop work notice issued with notification of intent to terminate for convience - support for U.S.participation in theintergovernmentalpanel on climatechange and relatedinternationalassessments,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR22F0076_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR22F0109,P00004,2025-04-08,2022-10-03,2025-04-08,"$879,147","$440,774",Stop work notice issued with notification of intent to terminate for convience - specialized support services for a carbon cycle interagency working group coordintor.,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR22F0109_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR24F0037,P00002,2025-04-08,2024-03-18,2025-04-08,"$651,786","$196,202",Stop work noticed issued with notification of intent to terminate for convience - to provide a scope for specialized support services for two climate services personnel to the u.s. global change research program,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR24F0037_8000_80HQTR21D0004_8000/
NPDV,FL-09,"Imec Usa Nanoelectronics Design Center, INC",80NSSC19K1666,P00002,2025-05-21,2019-09-03,,"$40,000",$0,"Termination for convenience agreement - rodent hindlimb suspension, rodent csf, and direct ICP & biomarkers - support for SOMD directorate",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC19K1666_8000/
DOGE,VA-11,Immixtechnology INC,80NSSC24FA260,0,2025-03-14,2024-03-01,2025-02-28,"$38,454","$38,454","Status: Expired. Reported savings: $38,454.00. DOGE Action Date: 3/20/2025. This order is for digimat software and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA260_8000_NNG15SC39B_8000/
DOGE,CO-05,Keysight Technologies INC,80NSSC24PA923,P00001,2025-03-25,2024-06-14,2025-03-17,"$10,153","$10,153","Status: TERMINATED. Reported savings: $10,153.00. DOGE Action Date: 3/20/2025. This order is for ads software and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA923_8000_-NONE-_-NONE-/
DOGE,CO-05,Keysight Technologies INC,80NSSC24PA753,P00001,2025-03-27,2024-04-15,2025-03-19,"$33,663","$33,663","Status: TERMINATED. Reported savings: $33,663.00. DOGE Action Date: 3/20/2025. This order is for genesys and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA753_8000_-NONE-_-NONE-/
DOGE,VA-11,Kpmg LLP,80NSSC24PC269,P00001,2025-04-21,2024-09-03,2025-03-24,"$120,000","$96,000","Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/18/2025. Training immersion to provide direct experience and exposure for NASA leaders to for-profit industry organizations in support of the agency’s public private talent program pilot program and in association with the leadership development program, NASA aspire, learning objectives. more specifically understanding how the business drives efficiency in decision making, leads technology innovation / artificial intelligence / data ecosystems, and their investment strategy.","Category Business, Not Designated a Small Business, Partnership or Limited Liability Partnership, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC269_8000_-NONE-_-NONE-/
DOGE,PA-04,Kutztown University of Pennsylvania,80NSSC25K7045,P00001,2025-04-08,2024-10-07,,"$74,992",$0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Storytell student engagement programs,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7045_8000/
DOGE,VA-11,"Leidos, Inc.",80NSSC24PC405,P00001,2025-04-16,2024-09-01,2024-09-25,$0,$0,Status: Expired. Reported savings: $0. DOGE Action Date: 3/20/2025. Fy24 verint annual maintenance & support coverage standard plan,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC405_8000_-NONE-_-NONE-/
DOGE,VA-11,"Lmi Consulting, LLC",80NSSC24PA660,P00002,2025-04-17,2024-03-07,2025-03-31,"$42,878","$42,878",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Bridge program retreat,"Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA660_8000_-NONE-_-NONE-/
DOGE,MA-07,Massachusetts Institute of Technology,80NSSC22K1673,P00003,2025-04-08,2022-09-01,,"$250,000","$235,984",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Applying the evdt integrated modeling framework for environmental justice applications - termination for convenience - earth science applications: equity and environmental justice support for science mission directorate (SMD/ESD),"Higher Education, Higher Education (Private)",https://www.usaspending.gov/award/ASST_NON_80NSSC22K1673_8000/
DOGE,IL-07,"Messe Dusseldorf North America, Inc.",80NSSC25PA641,P00001,2025-04-08,2025-05-19,2025-04-09,"$15,200",$0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Booth space for NASA at association for unmanned/uncrewed vehicle systems international 2025,"Category Business, Corporate Entity Not Tax Exempt, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Not Designated a Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA641_8000_-NONE-_-NONE-/
NPDV,MA-03,"National Quality Assurance - U.S.A., Inc.",80NSSC25FA315,P00001,2025-05-05,2025-05-05,2025-05-08,$0,$0,Termination for convenience-as9100 audit at AFRC's NASA facility,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25FA315_8000_80NSSC24AA005_8000/
DOGE,DC-98,"National Society of Black Physicists, Inc.",80NSSC24K1845,P00003,2025-04-08,2024-10-15,,"$532,078","$299,960",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/5/2025. Joint annual conferences,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1845_8000/
DOGE,VA-08,"National Society of Black Physicists, Inc.",80NSSC24K0944,P00001,2025-04-08,2024-04-01,,"$99,751","$99,751","Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Student leadership development summit (SLDS) - topical workshops, symposiums, and conferences science mission directorate (smd/planetary)",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0944_8000/
DOGE,NY-13,Natural Areas Conservancy INC,80NSSC24K0520,P00001,2025-04-08,2024-04-01,,"$485,603","$156,426",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/4/2025. Assessing access to nature and their benefits in ej communities across US cities - interdisciplinary research in earth sciences for support for science mission directorate (SMD/ESD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0520_8000/
DOGE,CA-47,"Noreas, Inc.",80KSC020F0077,P00008,2025-04-22,2020-08-01,2025-07-31,"$2,594,432","$2,415,144","Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $2,643,830.00. DOGE Action Date: 3/20/2025. Environmental consulting services","Category Business, Corporate Entity Not Tax Exempt, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC020F0077_8000_GS00F373GA_4732/
DOGE,CO-06,Nuburu Inc.,80NSSC24CA161,P00002,2025-03-12,2024-08-08,2025-03-05,"$849,989",$0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/4/2025. Sbir phase ii - blue-plume - blue laser planetary and lunar management of electrical power,"Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24CA161_8000_-NONE-_-NONE-/
DOGE,OH-07,Ohio Aerospace Institute,80NSSC24K0114,P00002,2025-04-08,2023-10-18,,"$147,209","$83,644",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/1/2025. Here to observe student engagement program: ohio and puerto rico space grant consortiums,"Category Business, Small Business",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0114_8000/
DOGE,OK-03,Oklahoma State University,80NSSC21M0005,P00007,2025-04-08,2021-01-01,,"$2,981,789","$1,886,466",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. the primary objective of the native earth | native sky (NENS) program is to build culturally-relevant earth-sky stem programming for middle schoolers in three oklahoma native american nations that will increase the students understanding of - termination for convenience agreement - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD),,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0005_8000/
DOGE,VA-11,"Overlook Systems Technologies, Inc.",80HQTR21F0124,P00022,2025-03-17,2021-05-01,2025-02-13,"$2,472,244","$2,471,451","Status: Expired. Reported savings: $4,390,932.00. DOGE Action Date: 3/20/2025. Provide contractor subject matter expertise in the areas of u.s. and international space policy as well as pnt policy, technology, engineering, and related applications","Category Business, Corporate Entity Not Tax Exempt, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR21F0124_8000_GS10F0100T_4730/
DOGE,OR-01,Pacific Research & Evaluation LLC,80NSSC23PB368,P00001,2025-04-21,2023-09-01,2025-03-06,"$183,337","$119,414",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/1/2025. Audience evaluation of engagement content and materials,"Category Business, Limited Liability Corporation, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC23PB368_8000_-NONE-_-NONE-/
DOGE,DC-98,Partnership for Public Service INC,80NSSC24PC394,P00001,2025-04-21,2024-10-01,2025-03-11,"$28,750","$28,750",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/28/2025. Partnership for public service. membership in the federal human capital collaborative,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC394_8000_-NONE-_-NONE-/
DOGE,VA-08,"Politico, LLC",80NSSC24PA723,P00001,2025-03-25,2024-05-03,2025-02-18,"$202,600","$202,600",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/19/2025. Renewal for politico pro service for olia,"Category Business, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Not Designated a Small Business, Partnership or Limited Liability Partnership, Self-Certified Small Disadvantaged Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA723_8000_-NONE-_-NONE-/
DOGE,VA-08,"Politico, LLC",80NSSC24PA609,P00001,2025-04-21,2024-03-11,2025-02-18,"$10,600","$10,600",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/13/2025. Politico pro agreement for ocfo,"Category Business, Foreign Owned, Partnership or Limited Liability Partnership, Self-Certified Small Disadvantaged Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA609_8000_-NONE-_-NONE-/
NPDV,MA-05,President and Fellows of Harvard College,80NSSC19K0326,P00019,2025-05-21,2019-01-01,,"$7,680,199","$6,977,198",Termination for convenience agreement - dynamics and chemistry of summer stratosphere - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC19K0326_8000/
NPDV,MA-05,President and Fellows of Harvard College,80NSSC24M0193,P00003,2025-05-21,2024-08-01,,"$197,215","$11,540",Termination for convenience agreement - NASA open innovation research -support for STMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24M0193_8000/
NPDV,MA-05,President and Fellows of Harvard College,80NSSC21M0002,P00010,2025-05-21,2021-01-01,,"$3,689,711","$2,601,551",Termination for convenience agreement - cosmic storytelling with NASA data: tools for exploring data science - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0002_8000/
NPDV,MA-07,President and Fellows of Harvard College,80NSSC23K1430,P00003,2025-05-21,2023-09-01,,"$79,364","$79,364",Termination for convenience agreement -rodent research standard housing mission: multidisciplinary approach to understanding spaceflight responses - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K1430_8000/
NPDV,MA-05,President and Fellows of Harvard College,80NSSC21K1443,P00004,2025-05-21,2021-08-01,,"$602,062","$434,134",Termination for convenience agreement - improved understanding of oxygenated volatile organic compounds (ovocs) in polluted and remote atmospheres using korus-aq and atom data: implications for interpreting satellite observations of formaldehyde and glyoxal - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21K1443_8000/
NASAGrants,IN-04,Purdue University,80NSSC24K1345,P00001,2025-05-21,2024-08-01,,"$84,000","$35,347","Approved/ Awarded - Administrative | Administrative - Change Pop End Date, Administrative - Decrease. Robust optimal control of spacecraft translational-rotational coupled motion under uncertainty","Higher Education, Higher Education (Private)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K1345_8000/
DOGE,CA-51,Qualcomm Technologies INC,80NSSC24PC363,P00002,2025-04-08,2024-10-01,2025-04-08,"$6,000",$0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Qualcomm 5g learning - four subscriptions,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC363_8000_-NONE-_-NONE-/
DOGE,IA-01,R3 Uniq INC,80NSSC24PB720,P00001,2025-04-08,2024-07-15,2025-04-08,"$71,649","$71,649",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/11/2025. Omnest network simulation software licenses and support,"8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, DoT Certified Disadvantaged Business Enterprise, Minority Owned Business, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Subchapter S Corporation, Indian (Subcontinent) American Owned Business, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PB720_8000_-NONE-_-NONE-/
DOGE,VA-11,"Rei Systems, Inc.",80NSSC23FA267,P00005,2025-03-14,2023-04-01,2026-03-31,"$2,854,482","$1,954,236","Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $5,437,168.00. DOGE Action Date: 3/20/2025. This task provides unique, direct portfolio planning, operations and execution support to the early stage innovations and partnerships portfolio which provides support to NASA’s early stage technology development and tech commercialization programs that are pioneering aerospace research and transformative technology ventures to enable NASA’s mission and invigorate our economic future. task provides operations management support; strategic planning and execution support for stmd-wide processes run by esip to identify and competitively select industry technology development partnerships; organization design and change management as stmd re-organizes; and engagement support to improve the ""front door"" to stmd for external innovators.","Category Business, Corporate Entity Not Tax Exempt, Minority Owned Business, Not Designated a Small Business, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Indian (Subcontinent) American Owned Business, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC23FA267_8000_80NSSC23AA003_8000/
NPDV,NC-04,Research Triangle Institute,80NSSC25K7029,P00002,2025-05-21,2024-10-04,,"$237,796",$323,Termination for convenience agreement - project green: greenspace and remote sensing for the environment and equity in neighborhoods - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7029_8000/
NASAGrants,CA-50,San Diego Air & Space Museum,80NSSC24K0966,0,2024-07-08,2024-09-03,2025-08-31,"$40,000","$40,000","Work In Progress - Administrative | Administrative - Decrease, Administrative - Change Pop End Date. Imagine the future of space",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0966_8000/
NPDV,TX-22,Schlumberger Technology Corporation,80GSFC21C0057,P00012,2025-04-10,2021-03-26,2026-03-26,"$2,835,062","$2,835,062",Stop work notice issued with notification of intent to terminate for convenience - NASA dragonfly pulsed neutron generators for the SMD directorate.,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80GSFC21C0057_8000_-NONE-_-NONE-/
DOGE,VA-11,Science Applications International Corporation,80HQTR25FA007,P00003,2025-03-14,2024-10-23,2025-02-14,"$865,077","$807,172","Status: Expired. Reported savings: $0. DOGE Action Date: 3/20/2025. Review, validate, and advise on draft plan, messaging and branding of the plan, plan implementation analysis and recommendations, rollout & metrics","Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR25FA007_8000_80HQTR24AA005_8000/
NPDV,NY-12,Sinequa Corp,80NSSC25PA845,P00001,2025-04-08,2025-04-01,2025-04-09,$0,$0,Termination for convenience agreement - sinequa customer success engineers,"Category Business, Corporate Entity Not Tax Exempt, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA845_8000_-NONE-_-NONE-/
DOGE,IL-07,Society of Women Engineers,80NSSC24PC049,P00002,2025-04-21,2024-08-01,2025-03-06,"$33,100","$33,100","Status: TERMINATED. Reported savings: $33,100.00. DOGE Action Date: 3/20/2025. Recruiting: society of women engineers (SWE) corporate partnership council and participation in associated recruiting events","Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC049_8000_-NONE-_-NONE-/
DOGE,CA-24,Space Exploration Technologies Corp,80NSSC25PA014,P00001,2025-04-21,2024-10-07,2025-04-08,"$19,038","$19,038","Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Aspire public-private talent program, spacex immersion","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA014_8000_-NONE-_-NONE-/
DOGE,VA-11,"Strategy Consulting Team, LLC",80NSSC24FA447,P00001,2025-01-28,2024-04-15,2026-02-28,"$147,394","$64,765","Status: EXERCISE AN OPTION. Reported savings: $248,077.12. DOGE Action Date: 2/18/2025. Provides NASA supervisory intensive leadership program (SILP) support on the NASA enterprise-wide human capital support services (NEHCSS) contract in accordance with contract terms and conditions for the NASA office of the chief human capital officer (OCHCO).","Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA447_8000_80NSSC23DA003_8000/
DOGE,VA-09,"Techpride, Inc.",80NSSC25FA034,P00002,2025-03-25,2024-10-21,2025-03-10,"$75,664","$75,664",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/18/2025. Scan program,"Asian Pacific American Owned Business, Category Business, Corporate Entity Not Tax Exempt, HUBZone Firm, Minority Owned Business, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25FA034_8000_47QRAA19D006N_4732/
DOGE,VA-11,"Three Wire Systems, LLC",80NSSC24FA558,P00001,2025-04-17,2024-04-01,2025-04-16,"$17,400","$17,400",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Stor- one software renewal,"Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Service Disabled Veteran Owned Business, Small Business, Special Designations, U.S.-Owned Business, Veteran Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA558_8000_NNG15SD25B_8000/
NPDV,MS-04,Trilogy Medical Resources LLC,80SSC021F0001,P00004,2025-04-08,2020-10-20,2025-04-08,"$32,600","$32,600",Stop work notice issued with notification of intent to terminate for convenience - provide covid-19 rapid testing for Stennis Space Center.,"Category Business, Self-Certified Small Disadvantaged Business, Small Business, Sole Proprietorship, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80SSC021F0001_8000_80SSC021A0001_8000/
DOGE,MA-07,Trustees of Tufts College,80NSSC24K1232,P00001,2025-04-08,2024-07-15,,"$489,187","$41,662","Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Environmental justice & public health: climate, land, & (HEALTH) outcome of dengue fever (CLOUD)",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1232_8000/
NPDV,MA-07,Trustees of Tufts College,80NSSC25K7031,P00001,2025-04-21,2024-10-04,2027-10-03,"$307,252","$33,717","Stop work notice issued with notification of intent to terminate for convenience, earth action: community action for equity and environmental justice - SMD",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7031_8000/
DOGE,,Unibap Ab,80NSSC24PA210,P00002,2025-04-21,2023-11-30,2025-03-28,"$70,000","$70,000",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/10/2025. Unibap - ose-sat in-space autonomy testbed,"Category Business, Corporate Entity Tax Exempt, Foreign Owned, Not Designated a Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA210_8000_-NONE-_-NONE-/
DOGE,MD-03,Universities Space Research Association,80NSSC21M0003,P00010,2025-04-08,2021-01-01,,"$3,321,286","$2,526,012",Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Planetary exploration - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0003_8000/
